"camera","imgtype","zoom","exposure","gain","frame","lifter","timestamp","id","plantbarcode","treatment","cartag","measurementlabel","other","image","sample","Barcode","in_bounds","area","convex_hull_area","solidity","perimeter","width","height","longest_path","convex_hull_vertices","object_in_frame","ellipse_major_axis","ellipse_minor_axis","ellipse_angle","ellipse_eccentricity","Height"
2,"none","none","none","none","none","none","2023_10_12_09:26:52","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_10_12_09:26:52.jpg",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"none","none","none","none","none","none","2023_10_12_09:26:52","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_10_12_09:26:52.jpg",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"none","none","none","none","none","none","2023_10_12_09:26:52","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_10_12_09:26:52.jpg",2,NA,"True",107200,121540,0.882014151719599,2565.77614963055,390,419,2917,43,"True",397.082336425781,361.526336669922,13.3947525024414,0.413604047894723,NA
3,"none","none","none","none","none","none","2023_10_12_09:26:53","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_10_12_09:26:53.jpg",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"none","none","none","none","none","none","2023_10_12_09:26:53","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_10_12_09:26:53.jpg",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"none","none","none","none","none","none","2023_10_12_09:26:53","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_10_12_09:26:53.jpg",2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_10_12_09:26:55","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_10_12_09:26:55.jpg",0,"000UR",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_10_12_09:26:55","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_10_12_09:26:55.jpg",1,"00103",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_10_12_09:26:55","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_10_12_09:26:55.jpg",2,"000XB",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_10_12_09:27:02","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_10_12_09:27:02.jpg",0,"000UV","True",86567,109395.5,0.791321398046538,2761.17696034908,407,337,2810,29,"True",422.270721435547,286.262176513672,81.7568283081055,0.735143525782669,283
1,"none","none","none","none","none","none","2023_10_12_09:27:02","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_10_12_09:27:02.jpg",1,"000WE","True",101912,121348.5,0.839829087298154,2263.00329947472,418,339,3250,28,"True",459.758728027344,310.195434570312,97.3953094482422,0.738099588157698,289
1,"none","none","none","none","none","none","2023_10_12_09:27:02","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_10_12_09:27:02.jpg",2,"000WJ",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"none","none","none","none","none","none","2023_10_12_09:27:03","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_10_12_09:27:03.jpg",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"none","none","none","none","none","none","2023_10_12_09:27:03","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_10_12_09:27:03.jpg",1,NA,"True",149136,179556.5,0.830579789648384,2800.27241325378,431,601,4874,38,"True",605.018615722656,374.622680664062,153.008209228516,0.785239631898485,NA
2,"none","none","none","none","none","none","2023_10_12_09:27:03","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_10_12_09:27:03.jpg",2,NA,"True",127316,153576,0.829009741105381,2886.48056399822,386,569,4075,33,"True",529.079406738281,351.308044433594,13.9277114868164,0.747733716593066,NA
3,"none","none","none","none","none","none","2023_10_12_09:27:05","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_10_12_09:27:05.jpg",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"none","none","none","none","none","none","2023_10_12_09:27:05","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_10_12_09:27:05.jpg",1,NA,"True",121675,140461,0.866254689913926,2667.9302560091,394,473,3165,44,"True",439.203460693359,372.794555664063,178.599166870117,0.528718967109586,NA
3,"none","none","none","none","none","none","2023_10_12_09:27:05","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_10_12_09:27:05.jpg",2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_10_12_09:27:06","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_10_12_09:27:06.jpg",0,"000X0",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_10_12_09:27:06","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_10_12_09:27:06.jpg",1,"000YH","True",78646,107463,0.731842587681341,2939.18067622185,399,354,2872,33,"True",372.633666992188,313.713958740234,95.5162887573242,0.539660052640202,298
4,"none","none","none","none","none","none","2023_10_12_09:27:06","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_10_12_09:27:06.jpg",2,"000ZY",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_10_12_09:27:12","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_10_12_09:27:12.jpg",0,"000VG",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"none","none","none","none","none","none","2023_10_12_09:27:12","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_10_12_09:27:12.jpg",1,"000W2","True",1785,3671,0.486243530373195,549.303603649139,235,32,1394,14,"True",199.64453125,26.7004871368408,93.7247695922852,0.991016435544436,0
1,"none","none","none","none","none","none","2023_10_12_09:27:12","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_10_12_09:27:12.jpg",2,"000W8","True",29509,46513.5,0.634417964676922,2104.80228900909,322,202,2222,24,"True",297.387298583984,157.000228881836,97.6963729858398,0.849286732521621,151
2,"none","none","none","none","none","none","2023_10_12_09:27:14","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_10_12_09:27:14.jpg",0,NA,"True",54887,80387,0.682784529836914,2768.79932463169,335,327,2320,31,"True",289.504974365234,284.824981689453,132.198669433594,0.179080084587684,NA
2,"none","none","none","none","none","none","2023_10_12_09:27:14","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_10_12_09:27:14.jpg",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"none","none","none","none","none","none","2023_10_12_09:27:14","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_10_12_09:27:14.jpg",2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"none","none","none","none","none","none","2023_10_12_09:27:15","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_10_12_09:27:15.jpg",0,NA,"True",87562,123111.5,0.711241435609183,4303.41646158695,362,447,3077,39,"True",393.901275634766,328.542022705078,14.0793323516846,0.551655605940926,NA
3,"none","none","none","none","none","none","2023_10_12_09:27:15","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_10_12_09:27:15.jpg",1,NA,"True",448,565,0.792920353982301,144.568541526794,16,51,328,9,"True",55.5741348266602,12.6472454071045,5.35312557220459,0.973760716636057,NA
3,"none","none","none","none","none","none","2023_10_12_09:27:15","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_10_12_09:27:15.jpg",2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_10_12_09:27:17","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_10_12_09:27:17.jpg",0,"000ZH",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_10_12_09:27:17","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_10_12_09:27:17.jpg",1,"000UN",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"none","none","none","none","none","none","2023_10_12_09:27:17","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_10_12_09:27:17.jpg",2,"000Y4","True",57153,82180.5,0.695456951466589,2356.52515852451,343,307,2497,33,"True",340.343231201172,253.73779296875,105.642120361328,0.666466469220947,209
1,"none","none","none","none","none","none","2023_10_12_09:27:23","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_10_12_09:27:23.jpg",0,"000XJ","True",26157,96316,0.27157481622991,5298.58423197269,393,331,2749,21,"True",333.153198242187,281.796936035156,99.7352828979492,0.533424141954075,91
1,"none","none","none","none","none","none","2023_10_12_09:27:23","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_10_12_09:27:23.jpg",1,"000YO","True",82642,116555,0.709038651280511,2685.78713202476,428,331,3131,26,"True",457.107696533203,297.704833984375,83.3046112060547,0.75883800730725,249
1,"none","none","none","none","none","none","2023_10_12_09:27:23","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-1-2023_10_12_09:27:23.jpg",2,"000YU","True",64651,95463.5,0.677232659602885,3373.17908906937,383,327,2850,22,"True",375.461181640625,276.975708007812,107.163497924805,0.675134498792213,265
2,"none","none","none","none","none","none","2023_10_12_09:27:24","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_10_12_09:27:24.jpg",0,NA,"True",130571,153284.5,0.851821286561916,3029.7088252306,385,544,3935,38,"True",514.020874023437,365.174011230469,173.125671386719,0.703771480335855,NA
2,"none","none","none","none","none","none","2023_10_12_09:27:24","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_10_12_09:27:24.jpg",1,NA,"True",136755,188401,0.725871943354865,4795.06313896179,450,600,4811,31,"True",604.70849609375,390.233612060547,22.4023857116699,0.763907996462615,NA
2,"none","none","none","none","none","none","2023_10_12_09:27:24","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-2-2023_10_12_09:27:24.jpg",2,NA,"True",82364,129147,0.637753877364554,4694.3620736599,372,474,3455,33,"True",453.693603515625,326.247406005859,16.2888202667236,0.694914962883211,NA
3,"none","none","none","none","none","none","2023_10_12_09:27:26","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_10_12_09:27:26.jpg",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"none","none","none","none","none","none","2023_10_12_09:27:26","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_10_12_09:27:26.jpg",1,NA,"True",132974,149666.5,0.888468695399438,2504.34853327274,425,485,3362,44,"True",459.789978027344,386.501586914062,179.256393432617,0.541649191519878,NA
3,"none","none","none","none","none","none","2023_10_12_09:27:26","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-3-2023_10_12_09:27:26.jpg",2,NA,"True",129982,149666.5,0.868477581823588,2534.04701757431,425,485,3365,44,"True",459.682647705078,385.7412109375,179.559234619141,0.543905039042224,NA
4,"none","none","none","none","none","none","2023_10_12_09:27:27","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_10_12_09:27:27.jpg",0,"000V8","True",74693,98259,0.76016446330616,3383.21177339554,408,311,2835,37,"True",421.288299560547,263.659088134766,89.6461868286133,0.779951433570431,0
4,"none","none","none","none","none","none","2023_10_12_09:27:27","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_10_12_09:27:27.jpg",1,"000XI","True",79604,98259,0.810144617795825,2121.58908593655,408,311,2847,37,"True",414.206726074219,282.201446533203,91.287727355957,0.731998908077085,268
4,"none","none","none","none","none","none","2023_10_12_09:27:27","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-4-2023_10_12_09:27:27.jpg",2,"000YC",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"none","none","none","none","none","none","2023_10_12_09:27:59","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-5-2023_10_12_09:27:59.jpg",0,"000WN",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"none","none","none","none","none","none","2023_10_12_09:27:59","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-5-2023_10_12_09:27:59.jpg",1,"000WV",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"none","none","none","none","none","none","2023_10_12_09:27:59","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-5-2023_10_12_09:27:59.jpg",2,"000X4","True",71109,95355,0.745729117508259,1977.03778934479,392,342,2861,25,"True",386.788757324219,274.374877929687,111.371940612793,0.704840101602874,249
6,"none","none","none","none","none","none","2023_10_12_09:28:01","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-6-2023_10_12_09:28:01.jpg",0,NA,"True",108252,127464,0.849275089437017,2448.00538742542,381,456,3192,35,"True",427.949981689453,349.801116943359,174.987777709961,0.576087751069335,NA
6,"none","none","none","none","none","none","2023_10_12_09:28:01","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-6-2023_10_12_09:28:01.jpg",1,NA,"True",6919,38512,0.179658288325717,1603.33013546467,252,419,2740,22,"True",540.672546386719,296.363006591797,9.19738674163818,0.836388104111189,NA
6,"none","none","none","none","none","none","2023_10_12_09:28:01","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-6-2023_10_12_09:28:01.jpg",2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"none","none","none","none","none","none","2023_10_12_09:28:02","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-7-2023_10_12_09:28:02.jpg",0,NA,"True",406,443,0.91647855530474,92.3259009122848,26,25,204,15,"True",28.0060405731201,18.1593780517578,52.3161239624023,0.761291887882776,NA
7,"none","none","none","none","none","none","2023_10_12_09:28:02","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-7-2023_10_12_09:28:02.jpg",1,NA,"True",8745,10847,0.806213699640453,937.53613960743,60,307,2123,23,"True",318.741424560547,36.4326629638672,172.890197753906,0.993446092343205,NA
7,"none","none","none","none","none","none","2023_10_12_09:28:02","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-7-2023_10_12_09:28:02.jpg",2,NA,"True",118413,144514,0.819387740980113,3038.8998298645,416,426,3414,34,"True",442.232574462891,389.421234130859,149.336349487305,0.473897214650814,NA
8,"none","none","none","none","none","none","2023_10_12_09:28:03","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-8-2023_10_12_09:28:03.jpg",0,"000ZX","True",82529,125394,0.658157487599088,3608.36995410919,425,370,3287,14,"True",425.257141113281,308.539794921875,78.5311965942383,0.688183148713857,262
8,"none","none","none","none","none","none","2023_10_12_09:28:03","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-8-2023_10_12_09:28:03.jpg",1,"000YB",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"none","none","none","none","none","none","2023_10_12_09:28:03","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-8-2023_10_12_09:28:03.jpg",2,"000ZI",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"none","none","none","none","none","none","2023_10_12_09:28:09","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-5-2023_10_12_09:28:09.jpg",0,"000YX",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"none","none","none","none","none","none","2023_10_12_09:28:09","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-5-2023_10_12_09:28:09.jpg",1,"000UL",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"none","none","none","none","none","none","2023_10_12_09:28:09","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-5-2023_10_12_09:28:09.jpg",2,"00104",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,"none","none","none","none","none","none","2023_10_12_09:28:10","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-6-2023_10_12_09:28:10.jpg",0,NA,"True",1062,1277,0.831636648394675,211.2375882864,37,52,340,15,"True",45.5323753356934,32.5800704956055,3.48328185081482,0.698575482960805,NA
6,"none","none","none","none","none","none","2023_10_12_09:28:10","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-6-2023_10_12_09:28:10.jpg",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,"none","none","none","none","none","none","2023_10_12_09:28:10","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-6-2023_10_12_09:28:10.jpg",2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"none","none","none","none","none","none","2023_10_12_09:28:11","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-7-2023_10_12_09:28:11.jpg",0,NA,"True",60583,88574.5,0.683977894314955,3079.04910552502,338,349,2505,30,"True",319.687774658203,279.427185058594,36.901985168457,0.485812985180903,NA
7,"none","none","none","none","none","none","2023_10_12_09:28:11","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-7-2023_10_12_09:28:11.jpg",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"none","none","none","none","none","none","2023_10_12_09:28:11","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-7-2023_10_12_09:28:11.jpg",2,NA,"True",128837,152244.5,0.846250603470076,3467.40949630737,413,482,3464,34,"True",474.698852539063,368.126220703125,156.878372192383,0.631354655195379,NA
8,"none","none","none","none","none","none","2023_10_12_09:28:12","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-8-2023_10_12_09:28:12.jpg",0,"000ZT","True",92580,124360.5,0.744448599032651,3894.26944887638,397,337,3379,20,"True",437.906707763672,325.912261962891,98.6237106323242,0.667900648043381,264
8,"none","none","none","none","none","none","2023_10_12_09:28:12","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-8-2023_10_12_09:28:12.jpg",1,"000Y3",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"none","none","none","none","none","none","2023_10_12_09:28:12","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-8-2023_10_12_09:28:12.jpg",2,"000YG","True",33201,55238,0.601053622506246,3064.00017917156,332,215,2276,25,"True",298.752258300781,188.660293579102,91.5881652832031,0.775380667867518,140
5,"none","none","none","none","none","none","2023_10_12_09:28:19","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-5-2023_10_12_09:28:19.jpg",0,"000WF",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"none","none","none","none","none","none","2023_10_12_09:28:19","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-5-2023_10_12_09:28:19.jpg",1,"000Z4",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"none","none","none","none","none","none","2023_10_12_09:28:19","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-5-2023_10_12_09:28:19.jpg",2,"000XS","True",86334,103099,0.837389305424883,2072.92003917694,387,354,2708,25,"True",381.055450439453,308.342437744141,108.917495727539,0.587560870928319,285
6,"none","none","none","none","none","none","2023_10_12_09:28:20","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-6-2023_10_12_09:28:20.jpg",0,NA,"True",118304,128945.5,0.917472885831611,1981.9494767189,367,454,3223,37,"True",445.861938476563,349.465179443359,8.84929943084717,0.621017318702362,NA
6,"none","none","none","none","none","none","2023_10_12_09:28:20","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-6-2023_10_12_09:28:20.jpg",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,"none","none","none","none","none","none","2023_10_12_09:28:20","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-6-2023_10_12_09:28:20.jpg",2,NA,"True",11296,33388.5,0.338320080267158,2630.79627549648,233,201,1529,21,"True",201.445159912109,168.990417480469,89.4188537597656,0.544300322390396,NA
7,"none","none","none","none","none","none","2023_10_12_09:28:21","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-7-2023_10_12_09:28:21.jpg",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"none","none","none","none","none","none","2023_10_12_09:28:21","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-7-2023_10_12_09:28:21.jpg",1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"none","none","none","none","none","none","2023_10_12_09:28:21","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-7-2023_10_12_09:28:21.jpg",2,NA,"True",61518,93259.5,0.659643253502324,3213.88467288017,340,386,2788,32,"True",338.342956542969,283.343231201172,6.57202816009522,0.546523359959855,NA
8,"none","none","none","none","none","none","2023_10_12_09:28:22","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-8-2023_10_12_09:28:22.jpg",0,"000XW","True",19290,52323.5,0.368667998127037,4154.12913560867,350,211,2419,23,"True",304.970703125,167.207717895508,84.451171875,0.836298310207644,4
8,"none","none","none","none","none","none","2023_10_12_09:28:22","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-8-2023_10_12_09:28:22.jpg",1,"000VC",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"none","none","none","none","none","none","2023_10_12_09:28:22","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-8-2023_10_12_09:28:22.jpg",2,"000YT",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"none","none","none","none","none","none","2023_10_12_09:28:29","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-5-2023_10_12_09:28:29.jpg",0,"000WT","True",1719,2039,0.843060323688082,307.480228900909,24,129,895,19,"True",136.82209777832,17.2979869842529,178.229705810547,0.991975932832365,0
5,"none","none","none","none","none","none","2023_10_12_09:28:29","none","none","none","none","none","capture","/home/lift_lab/mnt/liftgoogledrive/RaspberryPi/New_Images/ALPHA/capture-5-2023_10_12_09:28:29.jpg",1,"000X6",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
